"id_produk","Title","Price","Luas_Bangunan","Luas_Tanah","Kamar_Tidur","Tipe_Properti","Tipe_Penawaran","Lokasi"
"890","Rumah Nyaman Terawat di Permata Jingga Suhat","65000000","300","180","5","Rumah","Dijual","Batu"
"891","Jl Citarum","80000000","200","369","4","Rumah","Dijual","Batu"
"892","Disewakan Rumah Asri Minimalis di Permata Jingga Malang","37500000","80","105","2","Rumah","Dijual","Batu"
"893"," Disewakan Rumah Permata Jingga Kota Malang Dekat Kampus  Siap Huni","80000000","60","105","2","Rumah","Dijual","Batu"
"894","Di Sewakan Rumah dekat Pusat Kulier PJ Global School diPermata Jingga Malang ","37500000","80","105","2","Rumah","Dijual","Batu"
"895","Di Sewakan Rumah Semi FurnishedLingkungan Nyaman di Kawista Buah2an Malang","50000000","300","180","5","Rumah","Dijual","Batu"
"896","Disewakan Rumah Kondisi Terawat Minimalis di Permata Jingga Malang","80000000","60","105","2","Rumah","Dijual","Batu"
"897","Disewakan Rumah Asri Minimalis Nyaman di Permata Jingga Lowokwaru Malang","85000000","165","144","4","Rumah","Dijual","Batu"
"898","Disewakan Rumah Modern Cantik Full Furnish di Puncak Dieng Malang","55000000","100","136","3","Rumah","Dijual","Batu"
"899","Rumah disewakan di Permata Jingga Malang","45000000","60","81","2","Rumah","Dijual","Batu"
"900","Disewakan Rumah di Permata Jingga Kota Malang Hunian Nyaman dan Aman","62500000","200","154","5","Rumah","Dijual","Batu"
"901","Rumah Nyaman di Green Orchid Suhat","65000000","100","120","3","Rumah","Dijual","Batu"
"902","R77 Disewakan Rumah Kondisi Terawat Tengah Kota di Sigura Gura Malang","55000000","100","102","5","Rumah","Dijual","Batu"
"903","Dikontrakan rumah malang kota 2 kamar untuk rumah tangga","25000000","48","72","2","Rumah","Dijual","Batu"
"904","Disewakan Rumah Murah Minimalis 2 Lantai di Jalan Ikan Tombro Malang","22500000","100","70","3","Rumah","Dijual","Batu"
"905","Rumah Sewa Murah Dekat Lokasi berbagai kampus Daerah Suhat Lowokwaru","45000000","120","70","9","Rumah","Dijual","Batu"
"906","Di Sewakan Rumah BaruGress di Jln Kh Yusuf Malang","26000000","50","80","2","Rumah","Dijual","Batu"
"907","RUMAH MINIMALIS 2 LANTAI KONDISI ISTIMEWA DI GREEN ORCHID DEKAT BRAWIJAYA","60000000","150","128","3","Rumah","Dijual","Batu"
"908","Disewakan Rumah Minimalis Siap Huni Full Furnish di Green Orchid Suhat Malang","55000000","60","105","3","Rumah","Dijual","Batu"
"909","Rumah Minimalis Dekat Kampus UNISMA & Brawijaya (KM-65/LIV)","20000000","55","90","3","Rumah","Dijual","Batu"
"910","R101 Disewakan Rumah Murah Minimalis Full Furnished di Sigura Gura Malang","32500000","75","90","2","Rumah","Dijual","Batu"
"911","Di Sewakan Rumah BaruGress di Jln Kh Yusuf Malang","26000000","50","80","2","Rumah","Dijual","Batu"
"912","Rumah Sewa Murah Dekat Lokasi berbagai kampus Daerah Suhat Lowokwaru","45000000","120","70","9","Rumah","Dijual","Batu"
"913","Disewakan Rumah Siap Huni Full Furnished di Green Orchid Suhat Malang","55000000","60","105","3","Rumah","Dijual","Batu"
"914","Disewakan Rumah Lokasi Strategis Terawat Full Furnished di Sigura Gura Malang","32500000","75","90","2","Rumah","Dijual","Batu"
"915","Disewakan rumah semi furnished/full furnished..","50000000","85","75","3","Rumah","Dijual","Batu"
"916","R97 Disewakan Rumah Minimalis Siap Huni Full Furnished di Green Orchid Malang","55000000","60","105","3","Rumah","Dijual","Batu"
"917"," Disewakan Rumah Permata Jingga Kota Malang Dekat Kampus  Aman","75000000","250","220","4","Rumah","Dijual","Batu"
"918","Disewakan Rumah 2 Lantai di Ikan Tombro Lowokwaru","22500000","100","70","3","Rumah","Dijual","Batu"
"919","Di Sewakan Rumah Mungil Jln Kh Yusuf Malang","25000000","50","80","2","Rumah","Dijual","Batu"
"920","Disewakan Rumah Minimalis Siap Huni Full Furnish di Green Orchid Suhat Malang","55000000","60","105","3","Rumah","Dijual","Batu"
"921","Disewakan Rumah Strategis Dekat Pusat Kuliner dan Kampus Ternama di Sigura-gura","55000000","100","102","5","Rumah","Dijual","Batu"
"922","Disewakan Rumah Permata Jingga Siap Huni Soekarno Hatta Kota Malang ","42500000","90","105","4","Rumah","Dijual","Batu"
"923","Disewakan Rumah Pusat Kota Lingkungan Aman Nyaman di Permata Jingga Malang","60000000","150","132","4","Rumah","Dijual","Batu"
"924","Disewakan Rumah Siap Huni di Permata Jingga Malang Lokasi Tengah Kota","60000000","150","132","4","Rumah","Dijual","Batu"
"925","Disewakan Perumahan Cluster One Gate System","20000000","40","109","2","Rumah","Dijual","Batu"
"926","Dikontrakkan rumah kost 5KT","28000000","60","80","5","Rumah","Dijual","Batu"
"927","Disewakan Rumah Bagus Luas Nyaman SHM Kawasan Permata Jingga","40000000","60","105","2","Rumah","Dijual","Batu"
"928","R125 Disewakan Rumah Terawat Siap Huni Semi Furnished di Bunga Bunga Malang","35000000","100","120","3","Rumah","Dijual","Batu"
"929","Disewakan Rumah Minimalis Nyaman di Permata Jingga Lowokwaru Malang","35000000","60","110","2","Rumah","Dijual","Batu"
"930","Disewakan Rumah Strategis Pusat Kota Dekat UB dan Politeknik di Permata Jingga","85000000","165","144","4","Rumah","Dijual","Batu"
"931","R101 Disewakan Rumah Murah Minimalis Full Furnished di Sigura Gura Malang","32500000","75","90","3","Rumah","Dijual","Batu"
"932","Disewakan Rumah Nyaman 3 Kamar Bagus Luas Jalan Ikan Tombro","25000000","70","98","3","Rumah","Dijual","Batu"
"933","Disewakan Rumah Full Furnish Siap Huni Sigura Gura Kota Malang ","32500000","75","90","2","Rumah","Dijual","Batu"
"934","R112 Disewakan Rumah Murah Minimalis Lokasi Strategis di Green Orchid Malang","35000000","50","90","2","Rumah","Dijual","Batu"
"935","Rumah fully furnished di lokasi tenang di tengah kota siap huni","85000000","250","370","4","Rumah","Dijual","Batu"
"936","Disewakan Rumah Lokasi Strategis Harga Terjangkau di Bunga - Bunga Suhat Malang","32000000","140","170","4","Rumah","Dijual","Batu"
"937","Disewakan Rumah Jalan Bunga-Bunga Luas Strategis Asri Lowokwaru Malang","32000000","140","170","4","Rumah","Dijual","Batu"
"938","Di Sewakan Rumah di Permata Jingga Malang KawasanElitHarga Termurah ","65000000","165","155","5","Rumah","Dijual","Batu"
"939","Disewakan Rumah Bagus Nyaman Murah SHM Kawasan Permata Jingga Malang","60000000","111","105","4","Rumah","Dijual","Batu"
"940","Disewakan Rumah Minimalis Murah di Jalan Ikan Piranha yang Asri Lowokwaru Malang","25000000","80","80","2","Rumah","Dijual","Batu"
"941","Disewakan Rumah Asri Minimalis di Permata Jingga Malang","37500000","80","105","2","Rumah","Dijual","Batu"
"942","Disewakan Rumah Terawat di Lingkungan Asri Sigura-Gura Lowokwaru Malang ","42000000","100","123","4","Rumah","Dijual","Batu"
"943","Rumah Disewakan Murah. Bangunan Minimalis 3 Kamar Tidur Area Lowokwaru","25000000","70","105","3","Rumah","Dijual","Batu"
"944"," Disewakan Rumah Permata Jingga Kota Malang Dekat Kampus  Aman","75000000","250","220","4","Rumah","Dijual","Batu"
"945","Disewakan Rumah Tengah Kota Dekat Area Kuliner Siap Huni di Permata Jingga","65000000","170","210","5","Rumah","Dijual","Batu"
"946","R102 Disewakan Rumah Siap Huni Dekat Fasilitas Umum di Ikan Ikan Malang","52000000","240","200","5","Rumah","Dijual","Batu"
"947","Disewakan Rumah Posisi Hook Strategis Tengah Kota di Griya Shanta Malang","63000000","200","200","8","Rumah","Dijual","Batu"
"948","Disewakan Rumah Jl Candi Panggung Permai Kota Malang Siap Huni","25000000","80","120","3","Rumah","Dijual","Batu"
"949","Rumah Disewakan Jalan Selorejo Malang Cocok Untuk Kafe Maupun Kantor Ekspedisi","100000000","250","580","5","Rumah","Dijual","Batu"
"950","Disewakan Rumah Minimalis Terawat Harga Terjangkau di Permata Jingga Malang","37500000","80","105","2","Rumah","Dijual","Batu"
"951","Rumah Disewakan di Jalan Bunga Malang GMK00405","30000000","140","150","4","Rumah","Dijual","Batu"
"952","Disewakan Rumah Hunian Aman daerah Permata Jingga Harga 2 Tahun","120000000","111","105","4","Rumah","Dijual","Batu"
"953","Disewakan Rumah Full Bangunan Lokasi Strategis Hook di Griya Shanta Suhat Malang","63000000","200","200","8","Rumah","Dijual","Batu"
"954","Disewakan Rumah Siap Huni di Tasikmadu Malang Lokasi Strategis","28000000","60","96","2","Rumah","Dijual","Batu"
"955","HUNIAN MINIMALIS DI PRIVATE CLUSTER YANG NYAMAN DI VPT","40000000","84","129","3","Rumah","Dijual","Batu"
"956","Rumah Green Orchid Bangunan 2 Lantai Dengan 3 Kamar Tidur. Lokasi Tengah Kota","60000000","150","128","3","Rumah","Dijual","Batu"
"957","RUMAH FULL FURNISH DI PERUMAHAN ELIT VPT","37500000","100","110","3","Rumah","Dijual","Batu"
"958","R85 Disewakan Rumah Dekat Kampus di Taman Borobudur Suhat Malang","35000000","150","170","3","Rumah","Dijual","Batu"
"959","Di Sewakan Rumah Permata Jingga HARGA NEGO 24Jam Keamanan","55000000","160","155","5","Rumah","Dijual","Batu"
"960","Disewakan Rumah Tengah Kota Dekat Berbagai Kampus Ternama di Permata Jingga","62500000","200","154","5","Rumah","Dijual","Batu"
"961","Rumah Disewakan Jalan Bunga-Bunga Dekat Kampus Brawijaya Soekarno Hatta Malang ","38000000","119","150","3","Rumah","Dijual","Batu"
"962","Disewakan Rumah di Permata Jingga Malang Lokasi Aman Nyaman & Tenang","60000000","200","154","5","Rumah","Dijual","Batu"
"963","Rumah Hunian 4 Kamar di daerah Griya Shanta Malang (IU-731-VE)","35000000","72","121","4","Rumah","Dijual","Batu"
"964","Disewakan Rumah Murah daerah ikan Tombro","25000000","70","78","3","Rumah","Dijual","Batu"
"965","Disewakan Rumah Full Furnish Lokasi Tengah Kota Dekat Kampus di Permata Jingga","60000000","200","154","5","Rumah","Dijual","Batu"
"966","R115 Disewakan Rumah Lokasi Strategis Siap Huni Lokasi Permata Jingga Malang","60000000","150","132","4","Rumah","Dijual","Batu"
"967","Rumah Cantik Siap Huni di Soekarno Hatta Kota Malang","350000000","500","300","7","Rumah","Dijual","Batu"
"968","R125 Disewakan Rumah Terawat Semi Furnished Siap Huni di Bunga Bunga Malang","35000000","100","120","3","Rumah","Dijual","Batu"
"969","Disewakan Rumah Strategis Dekat Berbagai Universitas Ternama di Permata Jingga","65000000","170","210","5","Rumah","Dijual","Batu"
"970","Rumah Disewakan di Griya Shanta Malang GMK00300","40000000","100","126","4","Rumah","Dijual","Batu"
"971","Disewakan Rumah Green Orchid Kota Malang Lingkungan Aman  Strategis","65000000","100","120","3","Rumah","Dijual","Batu"
"972","Disewakan Rumah Simpang Bunga Tanjung Luas Murah Nyaman 5 Kamar SHM","50000000","300","285","5","Rumah","Dijual","Batu"
"973","Disewakan di mutiara jingga","24000000","45","72","2","Rumah","Dijual","Batu"
"974","Disewakan Rumah Cantik Siap Huni Full Furnished Tengah Kota di Suhat Malang","72500000","350","240","5","Rumah","Dijual","Batu"
"975","Disewakan Rumah Siap Huni di Permata Jingga Suhat Malang","60000000","150","132","4","Rumah","Dijual","Batu"
"976","Rumah Minimalis di Cluster Nyaman Perumahan Riverside Dekat Jalur Protokol","42000000","100","150","3","Rumah","Dijual","Batu"
"977","Rumah di Riverside Posisi Hook","125000000","250","336","4","Rumah","Dijual","Batu"
"978","Disewakan Rumah Baru Lingkungan Sangat nyaman banget Ijen Nirwana ","120000000","300","180","5","Rumah","Dijual","Batu"
"979","RUMAH BESAR DI TENGAH KOTA DENGAN TAMAN LUAS DEKAT JALAN IJEN BISA UNTUK CAFE","450000000","700","680","5","Rumah","Dijual","Batu"
"980","Rumah Klasik 7 Kamar di Jalan Tampomas Ijen Malang (IP-824-LI)","175000000","550","525","7","Rumah","Dijual","Batu"
"981","Rumah Luas Semi Furnis di Jalan Panderman Malang (IH-292-YV)","400000000","700","899","5","Rumah","Dijual","Batu"
"982","Rumah di Tepi Jalan Lokasi Buah-buahan di Tengah Kota Malang","40000000","180","130","3","Rumah","Dijual","Batu"
"983","Rumah Kontrakan 19B Jl. Kasembon Malang","20000000","50","60","1","Rumah","Dijual","Batu"
"984","Disewakan Rumah Mewah Di Malang Lokasi Area Eksklusif Dieng","149000000","300","500","5","Rumah","Dijual","Batu"
"985","RUMAH MINIMALIS MODERN DI LOKASI NYAMAN VILLA DIENG RESIDENCE","35000000","45","98","2","Rumah","Dijual","Batu"
"986","Rumah Jalan Ananas Dekat Raya Langsep 4KT 2KM","60000000","500","350","4","Rumah","Dijual","Batu"
"987","Rumah Luas dan Mewah di Jalan Buring Ijen Malang (IP-825-LI)","175000000","250","365","4","Rumah","Dijual","Batu"
"988","RUMAH MEWAH DAN BAGUS MINIMALIS 2 LANTAI DI TENGAH KOTA DEKAT JALAN SEMERU","200000000","405","450","3","Rumah","Dijual","Batu"
"989","Rumah Luas Dan Minimalis Di Oro-Oro Dowo","150000000","550","525","7","Rumah","Dijual","Batu"
"990","Rumah disewakan Oro Oro Dowo Malang GMK00067","280000000","500","730","4","Rumah","Dijual","Batu"
"991","Rumah 3 Kamar Tidur di Kawasan Ijen Nirwana Malang (IP-827-LI)","65000000","120","144","3","Rumah","Dijual","Batu"
"992","Rumah Disewakan di Perumahan Ijen Nirwana Residence Malang","137500000","450","250","4","Rumah","Dijual","Batu"
"993","Rumah Minimalis Cantik di Lokasi dengan Fasum Lengkap dannn Full Perabottt","50000000","120","144","3","Rumah","Dijual","Batu"
"994","Rumah Hunian Luas 568 M2 di Raya Langsep Malang (IH-290-YE)","250000000","450","568","6","Rumah","Dijual","Batu"
"995","Disewakan Rumah Tahunan","20000000","94","94","4","Rumah","Dijual","Batu"
"996","Rumah Mewah Luas 728m2 di Jalan Semeru Malang (IU-683-VE)","300000000","300","728","3","Rumah","Dijual","Batu"
"997","Sewa Rumah Malang Murah Tengah Kota JA Suprapto","100000000","340","170","6","Rumah","Dijual","Batu"
"998","Rumah Luas 839 m2 di Jalan Semeru-Ijen Malang (IH-293-GU)","400000000","500","839","4","Rumah","Dijual","Batu"
"999","Rumah Di Gunung-Gunung Dekat Tidar Minimalis 3 Kamar Tidur Siap Huni","32500000","60","150","3","Rumah","Dijual","Batu"
"1000","Rumah Tinggal Modern Minimalis Di Perumahan Greenland","28000000","60","75","2","Rumah","Dijual","Batu"
"1001","Rumah Di Lokasi Nyaman dan Tenang Dekat dengan Mall Universitas Merdeka","45000000","150","133","5","Rumah","Dijual","Batu"
"1002","Rumah terawat di perumahan paling elit Istana dieng regency fasilitas club house","70000000","150","200","3","Rumah","Dijual","Batu"
"1003","Disewakan Rumah Mewah Villa Puncak Dieng 250 juta/tahun ada kolam renang","250000000","1000","735","6","Rumah","Dijual","Batu"
"1004","Rumah Di Area Tidar","60000000","350","281","5","Rumah","Dijual","Batu"
"1005","Rumah Mewah Di Istana Dieng Dekat Fasum Unmer Mall","295000000","400","496","4","Rumah","Dijual","Batu"
"1006","RUMAH MUNGIL FURNISH LENGKAP DI PERUMAHAN ELIT DIENG YANG NYAMAN","38000000","85","120","2","Rumah","Dijual","Batu"
"1007","Di Sewakan Rumah Murah Kawasan Raya Candi Tidar Malang","22000000","45","136","2","Rumah","Dijual","Batu"
"1008","Rumah Hunian Daerah Malang dengan Suasana Tenang dan View Pegunungan","23000000","70","86","2","Rumah","Dijual","Batu"
"1009","RUMAH SIAP HUNI DEKAT KAMPUS STIKI DAN UNMER LOKASI TENANG","25000000","60","105","3","Rumah","Dijual","Batu"
"1010","Rumah Modern Minimalis 2 Kamar TidurTengah Kota","28000000","60","75","2","Rumah","Dijual","Batu"
"1011","Rumah 2 lantai dengan furnish kamar tidur banyak daerah kampur Unmer Dieng","45000000","150","133","5","Rumah","Dijual","Batu"
"1012","HUNIAN ASRI TERAWAT DENGAN FURNISH DI PERUMAHAN TERNAMA DI DIENG","80000000","150","200","3","Rumah","Dijual","Batu"
"1013","Rumah Baru Minimalis Modern Nyaman Austinville Dieng Tidar Malang","30000000","55","98","2","Rumah","Dijual","Batu"
"1014","RUMAH MEWAH DI PERUMAHAN BERKELAS DI DIENG DENGAN FASILITAS CLUB HOUSE","175000000","500","300","4","Rumah","Dijual","Batu"
"1015","Rumah Minimalis 2 Kamar Tidur Di Puncak Dieng Dekat Cyber Mall Univ Merdeka","25000000","80","96","2","Rumah","Dijual","Batu"
"1016","Rumah Di Perumahan Elit Tengah Kota Malang Lingkungan Aman Nyaman dan Asri","85000000","225","376","3","Rumah","Dijual","Batu"
"1017","Rumah Modern Minimalis Tengah Kota","28000000","60","75","2","Rumah","Dijual","Batu"
"1018","Disewakan vila prigen","500000000","135","1700","8","Rumah","Dijual","Batu"
"1019","Disewakan Cepat Murah Lengkap","60000000","100","300","3","Rumah","Dijual","Batu"
"1020","Di Sewakan Rumah Ijen Nirwana Malang Modern Minimalis","85000000","156","169","4","Rumah","Dijual","Batu"
"1021","Disewakan Rumah Bukit Dieng Asri Bersih Dengan Kolam Renang Malang","130000000","345","750","5","Rumah","Dijual","Batu"
"1022","Di Sewakan Rumah Terawat dekat Jl Raya Langsep Lengkap Taman Irigrasi Otomatis","65000000","500","350","4","Rumah","Dijual","Batu"
"1023","Di Sewakan Rumah Cocok Untuk Resto Di Jl Guntur Malang","270000000","300","475","2","Rumah","Dijual","Batu"
"1024","Rumah Disewakan di Kawasan Ijen Malang GMK00457","225000000","400","475","4","Rumah","Dijual","Batu"
"1025"," Di Sewakan Rumah dekat Kampus TernamaLokasi di Rangkasbitung Malang","60000000","100","226","2","Rumah","Dijual","Batu"
"1026","Disewakan Rumah Asri Minimalis Murah di Greenland Tidar Malang","45000000","80","125","2","Rumah","Dijual","Batu"
"1027","Disewakan Rumah Strategis Pusat Kota Aris Munandar Malang","180000000","700","878","5","Rumah","Dijual","Batu"
"1028","RUMAH SEWA MAHAKAM 14A","60000000","275","353","3","Rumah","Dijual","Batu"
"1029","Disewakan Rumah Elit Mewah Luas di Kompleks Istana Dieng Malang Full Furnished","300000000","500","496","4","Rumah","Dijual","Batu"
"1030","Disewakan Rumah di Dieng Malang Lokasi Hunian Strategis","62500000","94","96","3","Rumah","Dijual","Batu"
"1031","Disewakan Rumah Mewah 2 Lantai dengan Kolam Renang Full Furnished Dieng Malang","125000000","500","406","7","Rumah","Dijual","Batu"
"1032","Disewakan Rumah Elegan Cantik di Villa Puncak Tidar Malang","55000000","150","180","3","Rumah","Dijual","Batu"
"1033","Rumah Mewah Full Perabot di Kawasan Jalan Ijen Malang","500000000","450","640","3","Rumah","Dijual","Batu"
"1034","Rumah Nyaman Terawat Siap Huni di Pulau Pulau Klojen Malang","50000000","276","319","4","Rumah","Dijual","Batu"
"1035","Rumah Luas Mewah di Dekat Kawi Malang (KM-20/HOL)","150000000","500","300","3","Rumah","Dijual","Batu"
"1036","Rumah Belanda Mewah Full Furnished di Kawasan Ijen Malang (KM-62/AQFANG)","500000000","450","640","3","Rumah","Dijual","Batu"
"1037","Di SewakanRumah Bagus Semi FurnishDi Ijen Nirwana Malang","125000000","175","377","3","Rumah","Dijual","Batu"
"1038","Disewakan Rumah Full Furnished Luas Cantik di Perumahan Elit Bukit Dieng Malang","75000000","225","300","4","Rumah","Dijual","Batu"
"1039","Rumah Siap Huni Di Ijen Nirwana Lokasi Tengah Kota Keamanan One Gate System","85000000","228","281","4","Rumah","Dijual","Batu"
"1040","Rumah Beserta Furnished di Perumahan Elite Ijen Nirwana Lokasi Pusat Kota Lingkunga...","85000000","250","228","3","Rumah","Dijual","Batu"
"1041","Rumah Di Daerah Gunung - Gunung Dekat Jalur Poros Malang - Surabaya Cocok Untuk Hun...","90000000","400","428","7","Rumah","Dijual","Batu"
"1042","Rumah Beserta Furnished di Perumahan Elite Ijen Nirwana Lokasi Pusat Kota Lingkunga...","85000000","250","228","3","Rumah","Dijual","Batu"
"1043","Rumah Siap Huni Di Ijen Nirwana Lokasi Tengah Kota Keamanan One Gate System","85000000","228","281","4","Rumah","Dijual","Batu"
"1044","DISEWAKAN RUMAH SIAP HUNI DI CLUSTER EXCLUSIVE IJEN NIRWANA MALANG","90000000","260","220","4","Rumah","Dijual","Batu"
"1045","R41 Disewakan Rumah Strategis Fully Furnished di Puncak Dieng Malang","55000000","100","136","3","Rumah","Dijual","Batu"
"1046","Rumah Di Daerah Gunung-gunung Pusat Kota Malang Cocok Untuk Tempat Tinggal Maupun K...","200000000","405","450","3","Rumah","Dijual","Batu"
"1047","Rumah Bergaya Klasik Di Istana Dieng","160000000","500","300","4","Rumah","Dijual","Batu"
"1048","Rumah Jl Tinombala Kota Malang Siap Huni  Nyaman  Akses Mobil","65000000","220","265","4","Rumah","Dijual","Batu"
"1049","Rumah Besar daerah Kawi Kota Malang Hunian Nyaman dan Strategis","300000000","800","900","4","Rumah","Dijual","Batu"
"1050","Disewakan Rumah di Daerah Candi Badut yang Asri dan Hijau Tidar Klojen Malang","35000000","100","124","3","Rumah","Dijual","Batu"
"1051","Rumah Minimalis Cantik dan Murah Disewakan di Villa Puncak Tidar Malang ","40000000","90","120","2","Rumah","Dijual","Batu"
"1052","Rumah disewakan mewah dan baru di kawasan elit Ijen Nirwana","300000000","471","471","4","Rumah","Dijual","Batu"
"1053","Di SewakanRumah SangatMurah Kawasan Jl Menari Malang","60000000","250","300","3","Rumah","Dijual","Batu"
"1054","Rumah Cantik Elegan Disewakan Beserta Furnished di Greenland Tidar Malang","37000000","75","135","2","Rumah","Dijual","Batu"
"1055","Disewakan Rumah Ijen Nirwana Tengah Kota Malang","130000000","260","180","5","Rumah","Dijual","Batu"
"1056","Di SewakanRumah Modern Full Furnish di Ijen Nirwana Malang","120000000","90","144","3","Rumah","Dijual","Batu"
"1057","Rumah mewah modern minimalis di ijen nirwana kota malang kawasan elite","130000000","260","180","3","Rumah","Dijual","Batu"
"1058","Disewakan Rumah Luas Terawat Siap Huni di Raya Langsep Malang","65000000","500","350","4","Rumah","Dijual","Batu"
"1059","R14 Disewakan Rumah Minimalis Harga Terjangkau di Dieng Malang","22000000","40","78","2","Rumah","Dijual","Batu"
"1060","Disewakan Rumah Minimalis Cantik yang MurahFurnished Greenland Tidar Malang","38000000","60","105","2","Rumah","Dijual","Batu"
"1061"," Disewakan Rumah Jl Raya Langsep Kota Malang Pusat Kota  Nyaman","65000000","500","350","4","Rumah","Dijual","Batu"
"1062","Disewakan Rumah Harga Terjangkau Lokasi Strategis di Dieng Residence Malang","22000000","40","78","2","Rumah","Dijual","Batu"
"1063","Ijen Nirwana Malang","85000000","250","228","3","Rumah","Dijual","Batu"
"1064","Disewakan Rumah Cantik Asri di Perumahan Elit Austinville Tidar Malang","50000000","82","135","3","Rumah","Dijual","Batu"
"1065","Rumah Di Daerah Gunung-gunung Pusat Kota Malang Cocok Untuk Tempat Tinggal Maupun K...","200000000","405","450","3","Rumah","Dijual","Batu"
"1066","Disewakan Rumah Full Furnish di Riverside Malang","74000000","200","200","5","Rumah","Dijual","Batu"
"1067","Disewakan Rumah Full Furnished Luas Cantik di Perumahan Tidar yang Asri Malang","95000000","220","314","4","Rumah","Dijual","Batu"
"1068","Disewakan Rumah Luas Bagus Nyaman 4 Kamar Kawasan Jalan Raya Langsep","65000000","500","350","4","Rumah","Dijual","Batu"
"1069","Disewakan Rumah Bagus Luas Nyaman 4 Kamar Kawasan Jalan Raya Langsep","65000000","500","350","4","Rumah","Dijual","Batu"
"1070","Ijen Nirwana Malang","85000000","250","281","4","Rumah","Dijual","Batu"
"1071","RUMAH ASRI TERAWAT 2 LANTAI FURNISH LENGKAP DI CLUSTER NYAMAN DI PUSAT KOTA","85000000","250","228","3","Rumah","Dijual","Batu"
"1072","R41 Disewakan Rumah Strategis Full Furnished di Puncak Dieng Malang","55000000","100","136","3","Rumah","Dijual","Batu"
"1073","Disewakan RumahAlam Dieng Residence yang Asri dan Terawat Malang","22000000","40","78","2","Rumah","Dijual","Batu"
"1074","Disewakan Rumah Asri Sangat Luas Siap Huni di Jalan Raya Langsep Malang","65000000","500","350","4","Rumah","Dijual","Batu"
"1075","Disewakan Rumah Mewah Luas Terawat di Villa Puncak Tidar Malang","125000000","400","300","3","Rumah","Dijual","Batu"
"1076","S63 Disewakan Rumah dan Tempat Usaha Lokasi Strategis di Dieng Malang","75000000","270","327","5","Rumah","Dijual","Batu"
"1077","Rumah Ijen Nirwana Kota Malang Siap Huni  Lokasi Strategis","130000000","260","180","4","Rumah","Dijual","Batu"
"1078","Rumah Minimalis Di Ijen Nirwana","130000000","260","180","4","Rumah","Dijual","Batu"
"1079","Rumah Jl Menari Kota Malang Lingkungan Nyaman","60000000","250","300","3","Rumah","Dijual","Batu"
"1080","Disewakan Rumah Minimalis di Kompleks yang Asri Puncak Dieng Malang","55000000","100","136","2","Rumah","Dijual","Batu"
"1081","Disewakan Rumah Cantik 2 Lantai di Ijen Nirwana Residence Malang","130000000","260","170","5","Rumah","Dijual","Batu"
"1082","Disewakan Rumah Kawasan Elit Dekat Mall dan Pasar di Ijen Nirwana Malang","130000000","260","170","5","Rumah","Dijual","Batu"
"1083","Disewakan Rumah Nyaman Luas 2 Kamar diJalan Buring Malang","225000000","215","414","2","Rumah","Dijual","Batu"
"1084","Di Sewakan Rumah Terawat dekat Jl Raya Langsep Lengkap Taman Irigrasi Otomatis","65000000","500","350","4","Rumah","Dijual","Batu"
"1085","Rumah di Jalan Guntur Kota Malang Hunian Luas dan Strategis","270000000","300","475","3","Rumah","Dijual","Batu"
"1086","Rumah siap huni lokasi strategis di Taman Borobudur Suhat Malang","35000000","150","170","3","Rumah","Dijual","Batu"
"1087","Disewakan Rumah Design Modern Siap Huni Kawasan Eksklusif di Ijen Nirwana Malang","55000000","9990","144","4","Rumah","Dijual","Batu"
"1088","Rumah Usaha","160000000","283","559","9","Rumah","Dijual","Batu"
"1089","Rumah Luas Di Pinggir Jalan Utama Langsep Cocok Untuk Cafe/Resto","150000000","552","660","4","Rumah","Dijual","Batu"
"1090","Disewakan Rumah Minimalis Modern 2 Lantai di Ijen Nirwana Klojen Malang","130000000","260","180","5","Rumah","Dijual","Batu"
"1091","S63 Disewakan Rumah dan Tempat Usaha Strategis di Dieng Malang","75000000","270","327","3","Rumah","Dijual","Batu"
"1092","DIJUAL/DISEWAKAN RUMAH DI KAWASAN ELITE IJEN NIRWANA MALANG","55000000","90","144","4","Rumah","Dijual","Batu"
"1093","Disewakan Rumah Jalan Bunga-Bunga Bagus Luas Nyaman 4 kamar","38000000","119","153","4","Rumah","Dijual","Batu"
"1094","Rumah Hunian 4 Kamar di Jalan Rangkasbitung Malang (IH-295-GU)","65000000","150","226","4","Rumah","Dijual","Batu"
"1095","Rumah Disewakan di Bukit Dieng Malang Cantik dan Terawat di Lokasi yang Sejuk","55000000","200","150","4","Rumah","Dijual","Batu"
"1096","Rumah Siap Huni Di Ijen Nirwana Lokasi Tengah Kota Keamanan One Gate System","85000000","228","281","5","Rumah","Dijual","Batu"
"1097","Disewakan Rumah Premium Kota Malang Jalan Ijen nirwana Residence","130000000","260","170","4","Rumah","Dijual","Batu"
"1098","Disewakan Rumah Luas Bagus Nyaman Kawasan Jalan Raya Langsep","65000000","500","350","4","Rumah","Dijual","Batu"
"1099","Rumah Disewakan Jalan Gunung Malang GMK00420","160000000","500","300","3","Rumah","Dijual","Batu"
"1100","Rumah Disewakan di Klojen Malang GMK00534","85000000","350","300","4","Rumah","Dijual","Batu"
"1101","Disewakan Rumah Terawat Canti di Kompleks Puncak Dieng yang Asri Klojen Malang ","62500000","175","212","5","Rumah","Dijual","Batu"
"1102","Rumah sewa di Matos Transmart dan unibraw Malang","90000000","300","256","3","Rumah","Dijual","Batu"
